0.000000000000000000e+00,3.992771804332733154e-01,4.203903377056121826e-01,4.376547336578369141e-01,4.540919661521911621e-01,4.635509550571441650e-01,4.728103578090667725e-01,4.888818264007568359e-01,5.069582462310791016e-01,5.179530978202819824e-01,5.433421730995178223e-01,5.588740110397338867e-01,5.594726800918579102e-01,5.816202759742736816e-01,5.827779173851013184e-01,5.873011946678161621e-01,5.893337130546569824e-01,6.074314713478088379e-01,6.102232336997985840e-01,6.243448257446289062e-01,6.272976994514465332e-01,6.317131519317626953e-01,6.341103315353393555e-01,6.372770071029663086e-01,6.382898092269897461e-01,6.813985705375671387e-01,6.850545406341552734e-01,6.920221447944641113e-01,7.026094198226928711e-01,7.109962105751037598e-01
0.000000000000000000e+00,4.172223210334777832e-01,4.222173690795898438e-01,4.333022534847259521e-01,4.587580263614654541e-01,4.991763830184936523e-01,5.271192789077758789e-01,5.813270807266235352e-01,5.847048163414001465e-01,6.299169659614562988e-01,6.380016207695007324e-01,6.656069755554199219e-01,6.819512248039245605e-01,6.829742193222045898e-01,7.142509818077087402e-01,7.321116924285888672e-01,7.450752854347229004e-01,7.536314725875854492e-01,7.587594985961914062e-01,7.658253312110900879e-01,7.671513557434082031e-01,7.735583782196044922e-01,7.862420082092285156e-01,7.981269359588623047e-01,8.046164512634277344e-01,8.130620718002319336e-01,8.178974986076354980e-01,8.194198012351989746e-01,8.241841197013854980e-01,8.280594348907470703e-01
0.000000000000000000e+00,3.546368777751922607e-01,6.047270298004150391e-01,6.628861427307128906e-01,6.740692257881164551e-01,6.805564165115356445e-01,6.816342473030090332e-01,7.508862614631652832e-01,7.762359976768493652e-01,8.607134222984313965e-01,8.624832630157470703e-01,8.645983934402465820e-01,8.735526204109191895e-01,9.391901493072509766e-01,1.011914134025573730e+00,1.037264943122863770e+00,1.103046536445617676e+00,1.130238533020019531e+00,1.142702817916870117e+00,1.172068834304809570e+00,1.178941011428833008e+00,1.181163311004638672e+00,1.206767320632934570e+00,1.208842277526855469e+00,1.217913746833801270e+00,1.228020548820495605e+00,1.232377171516418457e+00,1.238238096237182617e+00,1.247504472732543945e+00,1.267987728118896484e+00
0.000000000000000000e+00,4.330094754695892334e-01,4.445769488811492920e-01,5.075520277023315430e-01,5.335685610771179199e-01,5.909645557403564453e-01,5.989153981208801270e-01,6.289269328117370605e-01,6.490200161933898926e-01,6.759403944015502930e-01,6.850188970565795898e-01,6.920221447944641113e-01,6.980455517768859863e-01,7.252741456031799316e-01,7.369009852409362793e-01,7.584670782089233398e-01,7.670387029647827148e-01,7.753198146820068359e-01,7.840009927749633789e-01,7.918726801872253418e-01,8.068959712982177734e-01,8.073891401290893555e-01,8.105325102806091309e-01,8.292527794837951660e-01,8.319313526153564453e-01,8.324525356292724609e-01,8.475458621978759766e-01,8.873966932296752930e-01,9.021371006965637207e-01,9.059746861457824707e-01
0.000000000000000000e+00,7.304790019989013672e-01,8.197514414787292480e-01,8.735526204109191895e-01,9.227930903434753418e-01,1.021234750747680664e+00,1.215477108955383301e+00,1.255523324012756348e+00,1.273243784904479980e+00,1.314857244491577148e+00,1.316797614097595215e+00,1.321190237998962402e+00,1.326567292213439941e+00,1.330499291419982910e+00,1.338908553123474121e+00,1.342361927032470703e+00,1.361266970634460449e+00,1.378747940063476562e+00,1.378859758377075195e+00,1.383453607559204102e+00,1.424868583679199219e+00,1.438919544219970703e+00,1.441058635711669922e+00,1.451483130455017090e+00,1.469353437423706055e+00,1.504551410675048828e+00,1.506593465805053711e+00,1.562146067619323730e+00,1.567678928375244141e+00,1.569133162498474121e+00
0.000000000000000000e+00,3.752688169479370117e-01,5.360551476478576660e-01,6.586334109306335449e-01,7.008511424064636230e-01,7.095141410827636719e-01,7.251092195510864258e-01,7.334351539611816406e-01,7.548893094062805176e-01,8.097743391990661621e-01,8.573619723320007324e-01,8.715680241584777832e-01,8.769699931144714355e-01,8.822765350341796875e-01,8.966037034988403320e-01,9.059097766876220703e-01,9.326248764991760254e-01,9.363231658935546875e-01,9.381254315376281738e-01,9.389576315879821777e-01,9.540845751762390137e-01,9.758492112159729004e-01,9.917694330215454102e-01,9.952385425567626953e-01,9.964958429336547852e-01,9.966325163841247559e-01,1.049467206001281738e+00,1.057463049888610840e+00,1.085025668144226074e+00,1.100318193435668945e+00
0.000000000000000000e+00,3.253791928291320801e-01,4.120981395244598389e-01,4.338772594928741455e-01,4.800032377243041992e-01,4.878864586353302002e-01,5.112827420234680176e-01,5.140957236289978027e-01,5.360551476478576660e-01,5.790248513221740723e-01,5.900195837020874023e-01,5.969034433364868164e-01,6.272976994514465332e-01,6.471927165985107422e-01,6.729033589363098145e-01,6.810029149055480957e-01,6.928154826164245605e-01,7.136565446853637695e-01,7.183392047882080078e-01,7.304622530937194824e-01,7.490981221199035645e-01,7.588098645210266113e-01,7.612860798835754395e-01,7.670387029647827148e-01,7.849490642547607422e-01,7.856944799423217773e-01,8.024747371673583984e-01,8.055245280265808105e-01,8.236023187637329102e-01,8.244609236717224121e-01
0.000000000000000000e+00,1.838284432888031006e-01,2.362712770700454712e-01,2.887429594993591309e-01,4.585001766681671143e-01,4.781169593334197998e-01,4.808381795883178711e-01,5.159786343574523926e-01,5.207246541976928711e-01,5.259590744972229004e-01,5.435239672660827637e-01,6.010438799858093262e-01,6.035635471343994141e-01,6.124794483184814453e-01,6.412656903266906738e-01,6.879830956459045410e-01,6.989961266517639160e-01,7.102613449096679688e-01,7.208117842674255371e-01,7.213242053985595703e-01,7.783613801002502441e-01,7.796084284782409668e-01,7.881730794906616211e-01,7.955001592636108398e-01,8.046164512634277344e-01,8.055245280265808105e-01,8.122383356094360352e-01,8.198044300079345703e-01,8.475458621978759766e-01,8.563598394393920898e-01
0.000000000000000000e+00,4.540919661521911621e-01,4.729661345481872559e-01,4.799963831901550293e-01,5.041072964668273926e-01,5.077775120735168457e-01,5.138491392135620117e-01,5.338189601898193359e-01,5.361600518226623535e-01,5.379506349563598633e-01,6.043791770935058594e-01,6.063120961189270020e-01,6.198911666870117188e-01,6.275307536125183105e-01,6.287605166435241699e-01,6.471927165985107422e-01,6.480373740196228027e-01,6.527063250541687012e-01,6.768574118614196777e-01,6.786759495735168457e-01,6.810916662216186523e-01,6.864643692970275879e-01,6.930459737777709961e-01,7.030581831932067871e-01,7.098585367202758789e-01,7.124164104461669922e-01,7.157316803932189941e-01,7.177569270133972168e-01,7.188675999641418457e-01,7.230371832847595215e-01
0.000000000000000000e+00,3.822252154350280762e-01,4.587867856025695801e-01,4.982622563838958740e-01,5.523348450660705566e-01,5.760114789009094238e-01,5.895682573318481445e-01,6.198911666870117188e-01,6.317131519317626953e-01,6.397479772567749023e-01,7.110415101051330566e-01,7.228400111198425293e-01,7.250007987022399902e-01,7.292163968086242676e-01,7.550045847892761230e-01,7.711934447288513184e-01,7.817748188972473145e-01,7.979933023452758789e-01,8.066118955612182617e-01,8.278759717941284180e-01,8.525604009628295898e-01,8.639758229255676270e-01,8.713814616203308105e-01,8.822765350341796875e-01,8.837041258811950684e-01,8.928717374801635742e-01,9.069246053695678711e-01,9.073593020439147949e-01,9.311535358428955078e-01,9.383766055107116699e-01
0.000000000000000000e+00,2.362712770700454712e-01,2.617651224136352539e-01,4.156769216060638428e-01,4.684285819530487061e-01,4.975720643997192383e-01,5.188310742378234863e-01,5.753777623176574707e-01,5.902784466743469238e-01,6.174935102462768555e-01,6.310803890228271484e-01,6.372770071029663086e-01,6.634195446968078613e-01,6.649328470230102539e-01,6.933209300041198730e-01,6.980455517768859863e-01,7.053251266479492188e-01,7.054178714752197266e-01,7.098585367202758789e-01,7.148913741111755371e-01,7.183392047882080078e-01,7.253358960151672363e-01,7.391816377639770508e-01,7.506731748580932617e-01,7.552292943000793457e-01,8.109729886054992676e-01,8.268074989318847656e-01,8.460921049118041992e-01,8.816921114921569824e-01,8.888939023017883301e-01
0.000000000000000000e+00,2.359190136194229126e-01,2.813254594802856445e-01,3.529771864414215088e-01,3.668987751007080078e-01,4.007711410522460938e-01,4.702329635620117188e-01,5.200392603874206543e-01,5.404501557350158691e-01,5.414852499961853027e-01,5.632966160774230957e-01,5.790248513221740723e-01,6.011686325073242188e-01,6.187438368797302246e-01,6.313033699989318848e-01,6.563268899917602539e-01,6.673898100852966309e-01,6.798433661460876465e-01,6.908298730850219727e-01,7.035886049270629883e-01,7.257111072540283203e-01,7.394816279411315918e-01,7.458835244178771973e-01,7.499223947525024414e-01,7.556229233741760254e-01,7.583189606666564941e-01,7.732785940170288086e-01,7.769165635108947754e-01,7.856555581092834473e-01,8.049981594085693359e-01
0.000000000000000000e+00,2.383559644222259521e-01,4.036695957183837891e-01,4.266911447048187256e-01,4.285047054290771484e-01,4.523912668228149414e-01,4.591874480247497559e-01,4.642532765865325928e-01,4.943106174468994141e-01,5.124751925468444824e-01,5.435574054718017578e-01,5.584867000579833984e-01,5.781717300415039062e-01,5.982487797737121582e-01,6.313033699989318848e-01,6.437110304832458496e-01,6.656457781791687012e-01,6.808115839958190918e-01,6.896948218345642090e-01,7.184116840362548828e-01,7.289804816246032715e-01,7.364413738250732422e-01,7.429867386817932129e-01,7.585525512695312500e-01,7.669116258621215820e-01,7.678263187408447266e-01,7.892258763313293457e-01,7.937834262847900391e-01,8.037796616554260254e-01,8.093481063842773438e-01
0.000000000000000000e+00,3.752688169479370117e-01,7.602440118789672852e-01,8.024747371673583984e-01,8.181004524230957031e-01,9.807919859886169434e-01,9.825127124786376953e-01,1.006535291671752930e+00,1.010769486427307129e+00,1.030510187149047852e+00,1.038526773452758789e+00,1.053666710853576660e+00,1.055753469467163086e+00,1.057091116905212402e+00,1.061945557594299316e+00,1.065766334533691406e+00,1.094890236854553223e+00,1.097460985183715820e+00,1.104633092880249023e+00,1.136880397796630859e+00,1.223321318626403809e+00,1.227168083190917969e+00,1.231080651283264160e+00,1.234992980957031250e+00,1.237883090972900391e+00,1.246235251426696777e+00,1.252264499664306641e+00,1.261988520622253418e+00,1.265569567680358887e+00,1.286260604858398438e+00
0.000000000000000000e+00,3.014501333236694336e-01,3.785876631736755371e-01,5.632966160774230957e-01,5.923629999160766602e-01,5.940816402435302734e-01,6.195038557052612305e-01,6.216110587120056152e-01,6.796221733093261719e-01,6.810029149055480957e-01,6.864643692970275879e-01,7.187210321426391602e-01,7.221765518188476562e-01,7.458912730216979980e-01,7.537578344345092773e-01,7.741545438766479492e-01,7.747691273689270020e-01,8.541864156723022461e-01,8.739281892776489258e-01,8.744005560874938965e-01,8.792750239372253418e-01,8.879773020744323730e-01,9.077229499816894531e-01,9.137066602706909180e-01,9.312275648117065430e-01,9.383766055107116699e-01,9.429066777229309082e-01,9.473104476928710938e-01,9.486129879951477051e-01,9.595404863357543945e-01
0.000000000000000000e+00,3.494763076305389404e-01,3.792903423309326172e-01,6.175680756568908691e-01,6.409725546836853027e-01,6.968417763710021973e-01,7.109127044677734375e-01,7.532153129577636719e-01,7.550045847892761230e-01,7.644494175910949707e-01,7.675616145133972168e-01,7.726811170578002930e-01,7.739455699920654297e-01,7.821304202079772949e-01,8.000000119209289551e-01,8.261862993240356445e-01,8.552340269088745117e-01,8.580990433692932129e-01,8.662310838699340820e-01,8.726621866226196289e-01,8.922401666641235352e-01,9.075566530227661133e-01,9.081099033355712891e-01,9.096012115478515625e-01,9.151776432991027832e-01,9.272273778915405273e-01,9.362835884094238281e-01,9.363231658935546875e-01,9.600933790206909180e-01,9.868568778038024902e-01
0.000000000000000000e+00,5.112827420234680176e-01,5.324789881706237793e-01,5.361600518226623535e-01,5.435279607772827148e-01,5.760114789009094238e-01,5.893337130546569824e-01,7.008511424064636230e-01,7.062185406684875488e-01,7.409187555313110352e-01,7.458912730216979980e-01,7.509979009628295898e-01,7.882544398307800293e-01,8.042477965354919434e-01,8.414761424064636230e-01,8.460921049118041992e-01,8.475749492645263672e-01,8.656327128410339355e-01,8.779624700546264648e-01,8.846284747123718262e-01,8.996767401695251465e-01,8.999489545822143555e-01,9.244205355644226074e-01,9.426047801971435547e-01,9.657984375953674316e-01,9.747244715690612793e-01,9.839310050010681152e-01,9.857358336448669434e-01,9.875230193138122559e-01,9.907953739166259766e-01
0.000000000000000000e+00,2.383559644222259521e-01,2.400016188621520996e-01,2.715162336826324463e-01,2.920063138008117676e-01,3.249400556087493896e-01,3.833397626876831055e-01,3.858754038810729980e-01,4.318125247955322266e-01,4.610760509967803955e-01,5.078780055046081543e-01,5.272607803344726562e-01,5.345256924629211426e-01,5.351676344871520996e-01,5.436918735504150391e-01,6.135680675506591797e-01,6.523950695991516113e-01,6.563268899917602539e-01,6.564047932624816895e-01,6.604325771331787109e-01,6.638903617858886719e-01,6.700356006622314453e-01,6.736373901367187500e-01,6.778419613838195801e-01,6.783728599548339844e-01,6.854948401451110840e-01,6.873567700386047363e-01,7.022284865379333496e-01,7.067531347274780273e-01,7.069931030273437500e-01
0.000000000000000000e+00,3.014501333236694336e-01,3.940316736698150635e-01,4.473230838775634766e-01,4.702329635620117188e-01,4.833955168724060059e-01,4.879753887653350830e-01,5.448217988014221191e-01,5.861859917640686035e-01,5.923629403114318848e-01,6.079373359680175781e-01,6.113111376762390137e-01,6.181466579437255859e-01,6.480373740196228027e-01,6.590127944946289062e-01,6.783386468887329102e-01,6.996918916702270508e-01,7.027431130409240723e-01,7.247462272644042969e-01,7.298035025596618652e-01,7.460671663284301758e-01,7.588098645210266113e-01,7.796143889427185059e-01,7.816310524940490723e-01,8.057562112808227539e-01,8.107801079750061035e-01,8.149413466453552246e-01,8.260321021080017090e-01,8.273811340332031250e-01,8.315810561180114746e-01
0.000000000000000000e+00,4.404222965240478516e-01,4.419650733470916748e-01,4.484343230724334717e-01,4.502618312835693359e-01,4.970602095127105713e-01,5.249674916267395020e-01,5.426577925682067871e-01,5.720006227493286133e-01,5.933792591094970703e-01,6.057161688804626465e-01,6.103155016899108887e-01,6.209683418273925781e-01,6.537897586822509766e-01,6.547539830207824707e-01,6.612650156021118164e-01,6.620465517044067383e-01,6.968937516212463379e-01,7.193341255187988281e-01,7.296665310859680176e-01,7.310749888420104980e-01,7.333672642707824707e-01,7.430975437164306641e-01,7.545689940452575684e-01,7.593497037887573242e-01,7.713480591773986816e-01,7.718079090118408203e-01,7.770617008209228516e-01,7.848542928695678711e-01,8.099054098129272461e-01
0.000000000000000000e+00,5.002219676971435547e-01,5.206986069679260254e-01,5.761165022850036621e-01,6.493633985519409180e-01,6.733377575874328613e-01,6.916133761405944824e-01,7.512296438217163086e-01,7.605540156364440918e-01,7.762359976768493652e-01,7.921119928359985352e-01,7.973905801773071289e-01,9.104763269424438477e-01,9.444236159324645996e-01,9.975309371948242188e-01,1.007284760475158691e+00,1.011857390403747559e+00,1.065670371055603027e+00,1.088244199752807617e+00,1.089953303337097168e+00,1.128767132759094238e+00,1.135275483131408691e+00,1.148586034774780273e+00,1.165684342384338379e+00,1.167791962623596191e+00,1.179087042808532715e+00,1.188302278518676758e+00,1.219738721847534180e+00,1.273243784904479980e+00,1.281444430351257324e+00
0.000000000000000000e+00,1.264152824878692627e-01,3.967473506927490234e-01,4.159274101257324219e-01,4.234003424644470215e-01,4.909228980541229248e-01,5.566214919090270996e-01,6.056947708129882812e-01,6.338620185852050781e-01,6.436143517494201660e-01,6.655650734901428223e-01,6.989961266517639160e-01,7.501276135444641113e-01,7.502762079238891602e-01,7.503136396408081055e-01,7.512296438217163086e-01,7.613196969032287598e-01,7.617865204811096191e-01,7.752751708030700684e-01,7.759176492691040039e-01,7.879654169082641602e-01,8.057562112808227539e-01,8.076944947242736816e-01,8.313196301460266113e-01,8.331543207168579102e-01,8.345257639884948730e-01,8.401992321014404297e-01,8.411349654197692871e-01,8.415859937667846680e-01,8.786470293998718262e-01
0.000000000000000000e+00,3.668987751007080078e-01,3.873627483844757080e-01,5.773193240165710449e-01,6.079373359680175781e-01,6.190888881683349609e-01,6.216110587120056152e-01,6.329783797264099121e-01,6.786561608314514160e-01,7.055706381797790527e-01,7.120672464370727539e-01,7.313529253005981445e-01,7.620142698287963867e-01,7.937834262847900391e-01,8.223148584365844727e-01,8.259902000427246094e-01,8.293827176094055176e-01,8.334927558898925781e-01,8.339102864265441895e-01,8.845815062522888184e-01,8.871833682060241699e-01,8.918423652648925781e-01,9.024389386177062988e-01,9.159837961196899414e-01,9.381254315376281738e-01,9.505895972251892090e-01,9.553161859512329102e-01,9.609041810035705566e-01,9.637490510940551758e-01,9.772042036056518555e-01
0.000000000000000000e+00,4.878864586353302002e-01,5.766028165817260742e-01,5.803062915802001953e-01,6.561015248298645020e-01,6.643322706222534180e-01,6.816698908805847168e-01,6.946067214012145996e-01,7.199618220329284668e-01,7.251092195510864258e-01,7.292483448982238770e-01,7.394816279411315918e-01,7.602440118789672852e-01,7.753198146820068359e-01,7.818645238876342773e-01,8.140899538993835449e-01,8.210671544075012207e-01,8.888939023017883301e-01,8.923340439796447754e-01,8.925567865371704102e-01,8.961806297302246094e-01,9.018782973289489746e-01,9.308172464370727539e-01,9.314013719558715820e-01,9.724934101104736328e-01,9.741878509521484375e-01,9.767969250679016113e-01,9.822133779525756836e-01,9.896567463874816895e-01,9.907953739166259766e-01
0.000000000000000000e+00,4.606180191040039062e-01,5.335607528686523438e-01,5.853906869888305664e-01,7.129150032997131348e-01,7.790142297744750977e-01,8.337087631225585938e-01,8.807545304298400879e-01,9.312275648117065430e-01,9.602319598197937012e-01,9.821044206619262695e-01,9.877128005027770996e-01,1.016972184181213379e+00,1.034357905387878418e+00,1.053059220314025879e+00,1.059097647666931152e+00,1.072632551193237305e+00,1.087138533592224121e+00,1.088940143585205078e+00,1.104369759559631348e+00,1.122930645942687988e+00,1.130030393600463867e+00,1.130373239517211914e+00,1.146753072738647461e+00,1.162121534347534180e+00,1.165353536605834961e+00,1.203908443450927734e+00,1.210938692092895508e+00,1.221936941146850586e+00,1.227832198143005371e+00
0.000000000000000000e+00,3.983069658279418945e-01,4.751124083995819092e-01,5.075520277023315430e-01,5.406517982482910156e-01,5.443475842475891113e-01,5.926030874252319336e-01,6.012060642242431641e-01,6.081814765930175781e-01,6.100672483444213867e-01,6.171090602874755859e-01,6.344635486602783203e-01,6.905309557914733887e-01,7.095141410827636719e-01,7.114492058753967285e-01,7.120543122291564941e-01,7.136565446853637695e-01,7.148703336715698242e-01,7.199618220329284668e-01,7.245705723762512207e-01,7.290999889373779297e-01,7.336617708206176758e-01,7.355410456657409668e-01,7.376378178596496582e-01,7.473812699317932129e-01,7.501415014266967773e-01,7.696874737739562988e-01,7.774018645286560059e-01,7.860493063926696777e-01,8.075205087661743164e-01
0.000000000000000000e+00,2.804882824420928955e-01,3.068180084228515625e-01,3.357819616794586182e-01,4.074619114398956299e-01,4.101610779762268066e-01,4.201733171939849854e-01,4.378207623958587646e-01,4.463637471199035645e-01,4.671185016632080078e-01,5.153889656066894531e-01,5.165453553199768066e-01,5.515376925468444824e-01,5.617265701293945312e-01,5.716851949691772461e-01,5.741556882858276367e-01,5.833896398544311523e-01,6.174935698509216309e-01,6.431829929351806641e-01,6.555612683296203613e-01,6.647030115127563477e-01,6.671201586723327637e-01,7.150555253028869629e-01,7.240114212036132812e-01,7.450752854347229004e-01,7.506731748580932617e-01,7.608785629272460938e-01,7.822114229202270508e-01,7.849678397178649902e-01,7.857900261878967285e-01
0.000000000000000000e+00,3.983069658279418945e-01,4.291424453258514404e-01,4.330094754695892334e-01,5.028421878814697266e-01,5.687653422355651855e-01,6.037699580192565918e-01,6.310122609138488770e-01,6.329432129859924316e-01,6.387974023818969727e-01,6.491554379463195801e-01,6.643317341804504395e-01,6.643322706222534180e-01,6.693429946899414062e-01,6.807975172996520996e-01,7.205783724784851074e-01,7.257986664772033691e-01,7.516835927963256836e-01,7.882373929023742676e-01,7.885929942131042480e-01,7.938475012779235840e-01,8.052704334259033203e-01,8.216007947921752930e-01,8.236023187637329102e-01,8.375846743583679199e-01,8.469071984291076660e-01,8.534950017929077148e-01,8.542745113372802734e-01,8.623867034912109375e-01,8.803012967109680176e-01
