0.000000000000000000e+00,3.544640243053436279e-01,3.737005591392517090e-01,4.161446988582611084e-01,4.592780172824859619e-01
0.000000000000000000e+00,4.291424453258514404e-01,5.767655968666076660e-01,5.909645557403564453e-01,6.012060642242431641e-01
0.000000000000000000e+00,2.603405714035034180e-01,4.074619114398956299e-01,4.178663194179534912e-01,4.432391822338104248e-01
0.000000000000000000e+00,1.622979938983917236e-01,2.431709766387939453e-01,3.282917737960815430e-01,3.510479629039764404e-01
0.000000000000000000e+00,2.603405714035034180e-01,2.804882824420928955e-01,3.606675863265991211e-01,4.258369505405426025e-01
0.000000000000000000e+00,3.331605195999145508e-01,3.849383592605590820e-01,4.903781712055206299e-01,5.155718922615051270e-01
0.000000000000000000e+00,3.983070552349090576e-01,4.266912043094635010e-01,4.286934137344360352e-01,4.333022534847259521e-01
0.000000000000000000e+00,2.283066213130950928e-01,3.028002679347991943e-01,3.241803944110870361e-01,3.822899460792541504e-01
0.000000000000000000e+00,3.546368777751922607e-01,4.632744491100311279e-01,5.002219676971435547e-01,7.793437838554382324e-01
0.000000000000000000e+00,3.529772162437438965e-01,3.725522756576538086e-01,3.737005889415740967e-01,4.116708338260650635e-01
0.000000000000000000e+00,1.850771009922027588e-01,3.068180084228515625e-01,3.626775145530700684e-01,3.881478011608123779e-01
0.000000000000000000e+00,2.498202174901962280e-01,3.331605195999145508e-01,4.138853251934051514e-01,4.349752962589263916e-01
0.000000000000000000e+00,1.850771009922027588e-01,3.121445775032043457e-01,3.357819616794586182e-01,4.120981991291046143e-01
0.000000000000000000e+00,4.404222965240478516e-01,5.600968003273010254e-01,5.922375917434692383e-01,6.383458375930786133e-01
0.000000000000000000e+00,3.254761099815368652e-01,3.940316736698150635e-01,4.913523793220520020e-01,5.245761275291442871e-01
0.000000000000000000e+00,3.171224296092987061e-01,3.970649540424346924e-01,4.094740450382232666e-01,4.327161610126495361e-01
0.000000000000000000e+00,2.459542006254196167e-01,4.749020338058471680e-01,5.216192007064819336e-01,5.253787636756896973e-01
0.000000000000000000e+00,4.684285819530487061e-01,5.207246541976928711e-01,6.248276829719543457e-01,6.490200161933898926e-01
0.000000000000000000e+00,3.606675863265991211e-01,3.626775145530700684e-01,3.980080485343933105e-01,4.101610779762268066e-01
0.000000000000000000e+00,3.089494705200195312e-01,3.761457204818725586e-01,5.105459094047546387e-01,5.311546325683593750e-01
0.000000000000000000e+00,1.474797874689102173e-01,6.016547679901123047e-01,6.040271520614624023e-01,6.165004968643188477e-01
0.000000000000000000e+00,2.668732702732086182e-01,3.094503581523895264e-01,3.829161226749420166e-01,3.829161524772644043e-01
0.000000000000000000e+00,2.514311075210571289e-01,2.666075527667999268e-01,2.934828102588653564e-01,4.544194340705871582e-01
0.000000000000000000e+00,1.333202868700027466e-01,4.419174492359161377e-01,4.467151761054992676e-01,4.521882534027099609e-01
0.000000000000000000e+00,4.037855863571166992e-01,4.271567761898040771e-01,4.585001766681671143e-01,4.785017073154449463e-01
0.000000000000000000e+00,3.438195288181304932e-01,5.433049201965332031e-01,5.477162599563598633e-01,5.482126474380493164e-01
0.000000000000000000e+00,3.998689055442810059e-01,4.161446988582611084e-01,4.234138131141662598e-01,4.258369505405426025e-01
0.000000000000000000e+00,2.798578739166259766e-01,2.930895388126373291e-01,3.322496414184570312e-01,3.529771566390991211e-01
0.000000000000000000e+00,6.675974130630493164e-01,7.242026329040527344e-01,7.271711230278015137e-01,7.917461395263671875e-01
0.000000000000000000e+00,2.617651224136352539e-01,2.887429594993591309e-01,3.710602521896362305e-01,4.037855863571166992e-01
0.000000000000000000e+00,5.870997905731201172e-01,6.010438799858093262e-01,6.230916976928710938e-01,7.053251266479492188e-01
0.000000000000000000e+00,2.389519810676574707e-01,2.828851640224456787e-01,3.078243136405944824e-01,3.495957553386688232e-01
0.000000000000000000e+00,5.049415826797485352e-01,6.117560863494873047e-01,6.871348023414611816e-01,7.172080278396606445e-01
0.000000000000000000e+00,1.838284432888031006e-01,4.156769216060638428e-01,4.221380352973937988e-01,4.286934137344360352e-01
0.000000000000000000e+00,2.907668352127075195e-01,3.398189842700958252e-01,3.766759335994720459e-01,4.038898348808288574e-01
0.000000000000000000e+00,4.184085130691528320e-01,4.234003424644470215e-01,4.271567761898040771e-01,4.275480806827545166e-01
0.000000000000000000e+00,2.176522016525268555e-01,3.665066361427307129e-01,4.068148434162139893e-01,4.172223210334777832e-01
0.000000000000000000e+00,5.280432701110839844e-01,7.228544354438781738e-01,7.459909319877624512e-01,7.593495845794677734e-01
0.000000000000000000e+00,4.633521139621734619e-01,5.174918174743652344e-01,6.083254218101501465e-01,6.928457021713256836e-01
0.000000000000000000e+00,3.978132605552673340e-01,4.304587543010711670e-01,4.520514011383056641e-01,4.572286605834960938e-01
0.000000000000000000e+00,4.622625112533569336e-01,4.789683818817138672e-01,4.933215081691741943e-01,5.679710507392883301e-01
0.000000000000000000e+00,1.934665441513061523e-01,2.366324812173843384e-01,3.241803944110870361e-01,3.529771566390991211e-01
0.000000000000000000e+00,4.633521139621734619e-01,6.687582731246948242e-01,7.189396619796752930e-01,7.459820508956909180e-01
0.000000000000000000e+00,2.176522016525268555e-01,3.398189842700958252e-01,3.428673744201660156e-01,3.710602521896362305e-01
0.000000000000000000e+00,2.603290081024169922e-01,4.083417654037475586e-01,4.804421663284301758e-01,5.155719518661499023e-01
0.000000000000000000e+00,7.094992995262145996e-01,7.211242318153381348e-01,8.196553587913513184e-01,8.601663708686828613e-01
0.000000000000000000e+00,2.934828102588653564e-01,3.183648288249969482e-01,4.189576506614685059e-01,4.309318065643310547e-01
0.000000000000000000e+00,2.668732702732086182e-01,3.708148300647735596e-01,4.136930406093597412e-01,4.463606178760528564e-01
0.000000000000000000e+00,5.994959473609924316e-01,6.816342473030090332e-01,6.933789849281311035e-01,7.805885672569274902e-01
0.000000000000000000e+00,4.903781712055206299e-01,5.053548812866210938e-01,5.096152424812316895e-01,5.479657053947448730e-01
0.000000000000000000e+00,4.159274101257324219e-01,4.416592717170715332e-01,5.644689202308654785e-01,6.230916976928710938e-01
0.000000000000000000e+00,6.577801108360290527e-01,6.602069735527038574e-01,6.862586736679077148e-01,6.913421750068664551e-01
0.000000000000000000e+00,2.177795022726058960e-01,2.359190136194229126e-01,3.363327980041503906e-01,3.609943687915802002e-01
0.000000000000000000e+00,3.761457204818725586e-01,3.861713707447052002e-01,6.441720128059387207e-01,6.797261238098144531e-01
0.000000000000000000e+00,1.264152824878692627e-01,4.184085130691528320e-01,4.416592717170715332e-01,4.449044466018676758e-01
0.000000000000000000e+00,3.792903423309326172e-01,4.151283204555511475e-01,5.152268409729003906e-01,5.281413793563842773e-01
0.000000000000000000e+00,5.253787636756896973e-01,6.140046715736389160e-01,6.967717409133911133e-01,7.192479372024536133e-01
0.000000000000000000e+00,3.861713707447052002e-01,5.831787586212158203e-01,7.491235136985778809e-01,7.963064908981323242e-01
0.000000000000000000e+00,5.986575484275817871e-01,7.508862614631652832e-01,8.197514414787292480e-01,9.287204742431640625e-01
0.000000000000000000e+00,2.427994161844253540e-01,2.443259358406066895e-01,3.590315580368041992e-01,3.833397626876831055e-01
0.000000000000000000e+00,2.459542006254196167e-01,3.544640243053436279e-01,4.013592302799224854e-01,4.234138131141662598e-01
0.000000000000000000e+00,3.278636038303375244e-01,3.374481797218322754e-01,3.967473506927490234e-01,4.449044466018676758e-01
0.000000000000000000e+00,2.514311075210571289e-01,3.183648288249969482e-01,3.632200956344604492e-01,4.120981991291046143e-01
0.000000000000000000e+00,2.978625297546386719e-01,3.874259293079376221e-01,4.053538441658020020e-01,5.008886456489562988e-01
0.000000000000000000e+00,5.044699311256408691e-01,6.255998015403747559e-01,6.916133761405944824e-01,7.149826884269714355e-01
0.000000000000000000e+00,2.366324812173843384e-01,2.930895388126373291e-01,3.179790973663330078e-01,3.645684719085693359e-01
0.000000000000000000e+00,4.285047054290771484e-01,4.910987913608551025e-01,5.078780055046081543e-01,5.200392603874206543e-01
0.000000000000000000e+00,1.934665441513061523e-01,2.283066213130950928e-01,3.163576722145080566e-01,3.179790973663330078e-01
0.000000000000000000e+00,4.793619811534881592e-01,4.991763830184936523e-01,5.044699311256408691e-01,5.528463721275329590e-01
0.000000000000000000e+00,3.494763076305389404e-01,5.895682573318481445e-01,5.903287529945373535e-01,6.268759369850158691e-01
0.000000000000000000e+00,1.721381694078445435e-01,3.954516947269439697e-01,5.153889656066894531e-01,5.592744946479797363e-01
0.000000000000000000e+00,4.743517637252807617e-01,5.096152424812316895e-01,5.366472601890563965e-01,6.109195947647094727e-01
0.000000000000000000e+00,3.352620303630828857e-01,3.737005591392517090e-01,3.954516947269439697e-01,3.998689055442810059e-01
0.000000000000000000e+00,1.879075914621353149e-01,2.427994161844253540e-01,2.715162336826324463e-01,3.078243136405944824e-01
0.000000000000000000e+00,2.603290081024169922e-01,2.666075527667999268e-01,3.632200956344604492e-01,3.881478011608123779e-01
0.000000000000000000e+00,2.978625297546386719e-01,3.598561882972717285e-01,3.801090419292449951e-01,4.061590731143951416e-01
0.000000000000000000e+00,7.564533948898315430e-01,8.127989768981933594e-01,8.398452997207641602e-01,8.578282594680786133e-01
0.000000000000000000e+00,1.879075914621353149e-01,2.389519810676574707e-01,2.400016188621520996e-01,3.001441955566406250e-01
0.000000000000000000e+00,5.171824693679809570e-01,6.661356687545776367e-01,6.795442104339599609e-01,6.871348023414611816e-01
0.000000000000000000e+00,2.907668352127075195e-01,4.056459069252014160e-01,4.090061485767364502e-01,4.122674465179443359e-01
0.000000000000000000e+00,5.777792334556579590e-01,7.197770476341247559e-01,7.444157004356384277e-01,7.690185308456420898e-01
0.000000000000000000e+00,2.431709766387939453e-01,3.001441955566406250e-01,3.034586012363433838e-01,3.249400556087493896e-01
0.000000000000000000e+00,3.121445775032043457e-01,3.428573906421661377e-01,4.267924726009368896e-01,4.310535490512847900e-01
0.000000000000000000e+00,2.798578739166259766e-01,3.435201942920684814e-01,3.581655621528625488e-01,3.645684719085693359e-01
0.000000000000000000e+00,4.592780172824859619e-01,5.699434280395507812e-01,6.255998015403747559e-01,6.426970958709716797e-01
0.000000000000000000e+00,3.438195288181304932e-01,3.725522756576538086e-01,4.416604042053222656e-01,4.550687968730926514e-01
0.000000000000000000e+00,3.953206539154052734e-01,4.083417654037475586e-01,4.179750382900238037e-01,4.257088601589202881e-01
0.000000000000000000e+00,3.089494705200195312e-01,4.044557809829711914e-01,4.186629354953765869e-01,4.467151761054992676e-01
0.000000000000000000e+00,3.231967091560363770e-01,3.510479629039764404e-01,3.849911987781524658e-01,3.916411399841308594e-01
0.000000000000000000e+00,6.205707192420959473e-01,8.196553587913513184e-01,9.052768349647521973e-01,9.513580203056335449e-01
0.000000000000000000e+00,1.333202868700027466e-01,3.428573906421661377e-01,4.245083034038543701e-01,4.695333540439605713e-01
0.000000000000000000e+00,3.171224296092987061e-01,3.598561882972717285e-01,4.053538441658020020e-01,4.944801926612854004e-01
0.000000000000000000e+00,2.177795022726058960e-01,3.121531009674072266e-01,3.529771864414215088e-01,3.665066361427307129e-01
0.000000000000000000e+00,2.735550999641418457e-01,4.257088601589202881e-01,4.532358646392822266e-01,4.565634429454803467e-01
0.000000000000000000e+00,3.766759335994720459e-01,4.120981395244598389e-01,4.203903377056121826e-01,4.445769488811492920e-01
0.000000000000000000e+00,3.607211112976074219e-01,3.923670351505279541e-01,4.046702384948730469e-01,4.155863523483276367e-01
0.000000000000000000e+00,3.428673744201660156e-01,4.145522117614746094e-01,4.748619496822357178e-01,5.199912190437316895e-01
0.000000000000000000e+00,3.094503581523895264e-01,3.529772162437438965e-01,3.992771804332733154e-01,4.644384086132049561e-01
0.000000000000000000e+00,1.721381694078445435e-01,3.352620303630828857e-01,4.416316747665405273e-01,4.671185016632080078e-01
0.000000000000000000e+00,2.645073533058166504e-01,3.304433524608612061e-01,3.679023981094360352e-01,3.839073777198791504e-01
0.000000000000000000e+00,2.758524715900421143e-01,4.126276373863220215e-01,4.163755476474761963e-01,4.250051081180572510e-01
0.000000000000000000e+00,2.483584880828857422e-01,2.633760273456573486e-01,4.512517154216766357e-01,4.606971740722656250e-01
0.000000000000000000e+00,2.556224763393402100e-01,5.376301407814025879e-01,5.584766268730163574e-01,5.803063511848449707e-01
0.000000000000000000e+00,2.731116712093353271e-01,3.849271535873413086e-01,4.994980692863464355e-01,5.292570590972900391e-01
0.000000000000000000e+00,4.778076112270355225e-01,5.655972957611083984e-01,5.995287299156188965e-01,6.247951388359069824e-01
0.000000000000000000e+00,8.334927558898925781e-01,8.416944146156311035e-01,8.877989053726196289e-01,8.947321772575378418e-01
0.000000000000000000e+00,2.061619013547897339e-01,3.339462578296661377e-01,4.240299761295318604e-01,4.275481104850769043e-01
0.000000000000000000e+00,1.474797874689102173e-01,5.645437836647033691e-01,5.957727432250976562e-01,6.237534284591674805e-01
0.000000000000000000e+00,2.731116712093353271e-01,3.703379631042480469e-01,4.250051081180572510e-01,4.735456407070159912e-01
0.000000000000000000e+00,1.929622590541839600e-01,3.502326905727386475e-01,3.839073777198791504e-01,3.923422992229461670e-01
0.000000000000000000e+00,3.703379631042480469e-01,3.849271535873413086e-01,5.065150856971740723e-01,5.545903444290161133e-01
0.000000000000000000e+00,2.369897514581680298e-01,4.503175020217895508e-01,5.025859475135803223e-01,5.103934407234191895e-01
0.000000000000000000e+00,4.299090504646301270e-01,4.872168004512786865e-01,4.899480044841766357e-01,5.539760589599609375e-01
0.000000000000000000e+00,2.420409321784973145e-01,3.147812187671661377e-01,3.664647042751312256e-01,3.743996322154998779e-01
0.000000000000000000e+00,1.560135930776596069e-01,3.035679161548614502e-01,3.687404394149780273e-01,4.163755476474761963e-01
0.000000000000000000e+00,5.376576781272888184e-01,5.690106749534606934e-01,6.860722899436950684e-01,6.955564618110656738e-01
0.000000000000000000e+00,1.458835601806640625e+00,1.629266619682312012e+00,1.671307325363159180e+00,1.687314867973327637e+00
0.000000000000000000e+00,2.556224763393402100e-01,3.892556130886077881e-01,5.173337459564208984e-01,5.268913507461547852e-01
0.000000000000000000e+00,5.449196696281433105e-01,7.393659353256225586e-01,7.463909387588500977e-01,7.537504434585571289e-01
0.000000000000000000e+00,5.298633575439453125e-01,5.651679635047912598e-01,5.770665407180786133e-01,5.903287529945373535e-01
0.000000000000000000e+00,3.642176091670989990e-01,4.433709084987640381e-01,4.975243806838989258e-01,5.576843619346618652e-01
0.000000000000000000e+00,5.632973313331604004e-01,5.767378807067871094e-01,6.370658874511718750e-01,6.759766340255737305e-01
0.000000000000000000e+00,2.483584880828857422e-01,2.758524715900421143e-01,4.111249148845672607e-01,4.735456407070159912e-01
0.000000000000000000e+00,3.304433524608612061e-01,4.975243806838989258e-01,5.353865027427673340e-01,5.406517386436462402e-01
0.000000000000000000e+00,3.945445716381072998e-01,4.811569154262542725e-01,5.157787203788757324e-01,5.487978458404541016e-01
0.000000000000000000e+00,4.340918064117431641e-01,4.704833924770355225e-01,4.987466633319854736e-01,5.142835974693298340e-01
0.000000000000000000e+00,2.173645943403244019e-01,2.473153918981552124e-01,4.017147719860076904e-01,4.126276373863220215e-01
0.000000000000000000e+00,1.929622590541839600e-01,2.645073533058166504e-01,3.318812847137451172e-01,3.422287702560424805e-01
0.000000000000000000e+00,1.514719128608703613e-01,6.105259060859680176e-01,6.403772830963134766e-01,7.610275745391845703e-01
0.000000000000000000e+00,3.514872789382934570e-01,4.619141221046447754e-01,4.978564679622650146e-01,5.501286387443542480e-01
0.000000000000000000e+00,6.081320643424987793e-01,6.403772830963134766e-01,8.173796534538269043e-01,9.179511666297912598e-01
0.000000000000000000e+00,3.053495287895202637e-01,3.514872789382934570e-01,4.586688280105590820e-01,5.767378807067871094e-01
0.000000000000000000e+00,2.664320468902587891e-01,4.074150025844573975e-01,4.299090504646301270e-01,4.454687833786010742e-01
0.000000000000000000e+00,3.230022192001342773e-01,3.310598433017730713e-01,3.495142757892608643e-01,4.275481104850769043e-01
0.000000000000000000e+00,5.456581711769104004e-01,5.711262226104736328e-01,6.622462272644042969e-01,6.677680611610412598e-01
0.000000000000000000e+00,3.502326905727386475e-01,4.077471792697906494e-01,4.792143106460571289e-01,5.181027054786682129e-01
0.000000000000000000e+00,6.105259060859680176e-01,7.129727602005004883e-01,9.826999902725219727e-01,1.011749625205993652e+00
0.000000000000000000e+00,7.554543614387512207e-01,8.062100410461425781e-01,9.558278322219848633e-01,1.020973920822143555e+00
0.000000000000000000e+00,1.514719128608703613e-01,6.081320643424987793e-01,7.129727602005004883e-01,7.668408751487731934e-01
0.000000000000000000e+00,4.567014276981353760e-01,4.611675739288330078e-01,5.566948652267456055e-01,6.037524938583374023e-01
0.000000000000000000e+00,2.369897514581680298e-01,3.147812187671661377e-01,3.318812847137451172e-01,4.541841447353363037e-01
0.000000000000000000e+00,2.633760273456573486e-01,3.174013793468475342e-01,3.495142757892608643e-01,3.958728015422821045e-01
0.000000000000000000e+00,2.031896859407424927e-01,2.933427691459655762e-01,4.475765526294708252e-01,5.184326171875000000e-01
0.000000000000000000e+00,2.061619013547897339e-01,3.762354850769042969e-01,3.928682506084442139e-01,4.349228739738464355e-01
0.000000000000000000e+00,4.845004677772521973e-01,5.449196696281433105e-01,5.780695080757141113e-01,5.810548663139343262e-01
0.000000000000000000e+00,3.642176091670989990e-01,5.434847474098205566e-01,5.589616894721984863e-01,5.672355890274047852e-01
0.000000000000000000e+00,4.611675739288330078e-01,5.334489345550537109e-01,7.323313951492309570e-01,7.808821201324462891e-01
0.000000000000000000e+00,5.589616894721984863e-01,7.053251266479492188e-01,7.688486576080322266e-01,7.785260081291198730e-01
0.000000000000000000e+00,3.928682506084442139e-01,5.470680594444274902e-01,5.711262226104736328e-01,5.951014161109924316e-01
0.000000000000000000e+00,6.434003710746765137e-01,7.083663344383239746e-01,7.294965386390686035e-01,7.519931197166442871e-01
0.000000000000000000e+00,2.664320468902587891e-01,3.142283260822296143e-01,3.945445716381072998e-01,4.017147719860076904e-01
0.000000000000000000e+00,2.181407362222671509e-01,2.420409321784973145e-01,2.933427691459655762e-01,3.422287702560424805e-01
0.000000000000000000e+00,1.560135930776596069e-01,2.762080430984497070e-01,3.466897904872894287e-01,4.234139025211334229e-01
0.000000000000000000e+00,3.053495287895202637e-01,3.849911987781524658e-01,4.978564679622650146e-01,5.016071796417236328e-01
0.000000000000000000e+00,3.174013793468475342e-01,4.340918064117431641e-01,4.606971740722656250e-01,5.097476840019226074e-01
0.000000000000000000e+00,4.998841583728790283e-01,5.184326171875000000e-01,5.872957706451416016e-01,5.877099037170410156e-01
0.000000000000000000e+00,2.762080430984497070e-01,3.035679161548614502e-01,5.566948652267456055e-01,5.746555328369140625e-01
0.000000000000000000e+00,2.173645943403244019e-01,2.918505668640136719e-01,3.142283260822296143e-01,4.074150025844573975e-01
0.000000000000000000e+00,5.171824693679809570e-01,5.268913507461547852e-01,5.584766268730163574e-01,7.852325439453125000e-01
0.000000000000000000e+00,3.466897904872894287e-01,4.479822814464569092e-01,4.599292278289794922e-01,4.710727632045745850e-01
0.000000000000000000e+00,3.664647042751312256e-01,5.025859475135803223e-01,5.376746058464050293e-01,5.399166345596313477e-01
0.000000000000000000e+00,2.031896859407424927e-01,2.181407362222671509e-01,3.743996322154998779e-01,4.982450902462005615e-01
0.000000000000000000e+00,7.375094294548034668e-01,7.668408751487731934e-01,8.173796534538269043e-01,8.954913020133972168e-01
0.000000000000000000e+00,6.795442104339599609e-01,7.875648736953735352e-01,8.044032454490661621e-01,8.188643455505371094e-01
0.000000000000000000e+00,3.310598433017730713e-01,3.762354850769042969e-01,4.077471792697906494e-01,4.240299761295318604e-01
0.000000000000000000e+00,4.567014276981353760e-01,4.710727632045745850e-01,5.115306973457336426e-01,5.334489345550537109e-01
0.000000000000000000e+00,2.473153918981552124e-01,2.918505668640136719e-01,3.230022192001342773e-01,3.339462578296661377e-01
0.000000000000000000e+00,1.940719187259674072e-01,3.915547132492065430e-01,3.969994783401489258e-01,4.400962293148040771e-01
0.000000000000000000e+00,1.777213513851165771e-01,2.570882737636566162e-01,3.236120641231536865e-01,3.709754049777984619e-01
0.000000000000000000e+00,2.315355390310287476e-01,3.016116917133331299e-01,3.385946452617645264e-01,5.040142536163330078e-01
0.000000000000000000e+00,2.404870837926864624e-01,3.480978906154632568e-01,3.944883048534393311e-01,4.349845945835113525e-01
0.000000000000000000e+00,3.825614750385284424e-01,4.035718441009521484e-01,4.601087868213653564e-01,5.484294891357421875e-01
0.000000000000000000e+00,1.940719187259674072e-01,3.756344914436340332e-01,3.944298028945922852e-01,4.117259383201599121e-01
0.000000000000000000e+00,1.090805307030677795e-01,2.110053002834320068e-01,2.821678519248962402e-01,3.144052624702453613e-01
0.000000000000000000e+00,2.487800717353820801e-01,2.928101122379302979e-01,2.941072881221771240e-01,2.973489761352539062e-01
0.000000000000000000e+00,1.892479807138442993e-01,3.061760067939758301e-01,3.817848563194274902e-01,4.016413688659667969e-01
0.000000000000000000e+00,2.089578509330749512e-01,2.353556603193283081e-01,2.556031346321105957e-01,2.973489761352539062e-01
0.000000000000000000e+00,4.916026890277862549e-01,5.635457634925842285e-01,6.049908399581909180e-01,6.310861110687255859e-01
0.000000000000000000e+00,3.286290168762207031e-01,3.727303743362426758e-01,4.144653677940368652e-01,4.346553981304168701e-01
0.000000000000000000e+00,1.618726104497909546e-01,2.249191999435424805e-01,3.293649554252624512e-01,3.756344914436340332e-01
0.000000000000000000e+00,3.686331808567047119e-01,5.428322553634643555e-01,5.823025107383728027e-01,5.845694541931152344e-01
0.000000000000000000e+00,2.979583740234375000e-01,3.562583625316619873e-01,3.604652285575866699e-01,4.411024749279022217e-01
0.000000000000000000e+00,3.480978906154632568e-01,4.286212623119354248e-01,4.346553981304168701e-01,4.853116869926452637e-01
0.000000000000000000e+00,3.304299116134643555e-01,4.016413688659667969e-01,4.535101652145385742e-01,4.684917330741882324e-01
0.000000000000000000e+00,6.394029259681701660e-01,6.784233450889587402e-01,7.611026763916015625e-01,8.094285130500793457e-01
0.000000000000000000e+00,1.940720230340957642e-01,2.110053002834320068e-01,2.574189305305480957e-01,3.250379264354705811e-01
